Image File,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
43244.jpg,10.71,0.19,5.17,0.04,0,0.03,0,0.03,22.61,7.48,45.59,0,0,8.02,0,0,0,0.12,0
43245.jpg,12.06,0.63,6.25,0.01,0,0.08,0,0,19.37,11.02,45.15,0,0,5.38,0,0,0,0.07,0
43246.jpg,8.79,0.41,10.13,0.4,0,0.17,0,0.04,21.61,8.32,41.88,0,0,8.16,0,0,0,0.1,0
43247.jpg,16.46,0.31,9.99,0,0,0.08,0,0.02,18.42,5.37,45.12,0.01,0,4.14,0,0,0,0.07,0.01
43248.jpg,18.36,0.15,8.51,0,0,0.15,0,0,13.43,5.44,47.91,0,0,5.92,0,0,0,0.12,0
43249.jpg,10.67,2.3,9.8,0.02,0.3,0.14,0,0,14.89,6.34,47.09,0.03,0,8.42,0,0,0,0,0
4324.jpg,7.92,0.13,2.31,0.07,0.59,0.03,0,0.04,9.08,22.15,53.27,0,0,4.29,0,0,0,0.12,0
43250.jpg,14.77,0.54,12.32,0.16,1.68,0.05,0,0.08,13.16,7.73,43.32,0,0,6.04,0,0,0,0.15,0
43251.jpg,11.1,0.25,15.73,0.04,0,0.3,0,0,19.57,8.41,37.69,0,0,6.9,0,0,0,0.02,0
43252.jpg,16.46,0.31,9.99,0,0,0.08,0,0.02,18.42,5.37,45.12,0.01,0,4.14,0,0,0,0.07,0.01
43253.jpg,12.5,0.58,15.94,0.8,0.08,0.22,0,0.01,14.84,7.09,40.43,0,0.04,6.91,0,0,0,0.55,0
43254.jpg,5.85,0.45,25.99,0.15,1.27,0.32,0,0.04,8.39,14.84,38.89,0.02,0,3.78,0,0,0,0,0
43255.jpg,6.8,0.23,15.75,0,0,0.4,0,0.01,24.03,10.8,38.29,0,0,3.6,0,0,0,0.08,0
43256.jpg,19.95,0.25,6.61,0.24,0.08,0.28,0,0.01,18.4,3.14,46,0.01,0.06,4.68,0,0,0,0.27,0.01
43257.jpg,14.84,1.23,8.2,2.12,0.61,0.08,0,0,16.74,2.83,42.14,0.01,0,11.18,0,0,0,0.01,0
43258.jpg,21.43,0.14,12.98,0.3,0.14,0.04,0,0,15.19,3.58,42.38,0,0,3.73,0,0,0,0.1,0
43259.jpg,6.8,0.23,15.75,0,0,0.4,0,0.01,24.03,10.8,38.29,0,0,3.6,0,0,0,0.08,0
4325.jpg,24.83,0.33,2.32,0,1.8,0.25,0.02,0,23.92,1.06,44.86,0,0,0.55,0,0,0,0.04,0.01
43260.jpg,17,0.72,11.5,0.47,1.05,0.37,0,0.02,15.32,6.37,44.48,0,0,2.47,0,0,0,0.23,0.01
43261.jpg,5.45,0.01,6.57,0,0,0.22,0,0,38.18,18.52,28.36,0,0,2.7,0,0,0,0,0
43262.jpg,6.7,0.32,15.52,0.11,0.08,0.01,0,0.02,24.14,10.49,37.7,0,0,4.91,0,0,0,0,0
43263.jpg,12.5,0.58,15.94,0.8,0.08,0.22,0,0.01,14.84,7.09,40.43,0,0.04,6.91,0,0,0,0.55,0
43264.jpg,11.01,0.27,17.16,1.14,0.22,0.29,0,0,6.54,10.07,45.57,0.02,0.02,6.69,0,0,0,0.44,0.56
43265.jpg,4.24,0.28,20.06,0,0.74,0.11,0,0,29.68,7.13,30.96,0,0,5.02,0,0,0,1.45,0.34
43266.jpg,9.42,1,11.69,0.18,0.7,0.09,0,0.05,11.81,12.1,48.77,0.14,0,3.89,0,0,0,0.02,0.12
43267.jpg,4.24,0.28,20.06,0,0.74,0.11,0,0,29.68,7.13,30.96,0,0,5.02,0,0,0,1.45,0.34
43268.jpg,16.63,2.97,10.81,0.05,0.88,0.23,0,0.03,11.68,3.83,48.93,0.03,0,3.81,0,0,0,0.12,0
43269.jpg,4.2,0.42,9.95,0,0.12,0.15,0,0.03,39.66,13.27,27.27,0.11,0.01,4.75,0,0,0,0,0.06
4326.jpg,22.58,2.77,1.73,0.05,3.22,0.14,0,0.01,22.65,0.94,45.39,0,0.11,0.3,0,0,0,0.06,0.03
43270.jpg,6.44,2.71,9.79,0,0.01,0.07,0,0,24.12,7.24,45.67,0.02,0,3.8,0,0,0,0,0.13
43271.jpg,6.08,1.29,9.91,0,0.01,0.12,0,0,28.42,5.11,45.24,0,0,3.79,0,0,0,0.04,0
43272.jpg,3.75,3.68,3.8,0.1,0.94,0.11,0,0,37.21,8.25,37.09,0,0,5.06,0,0,0,0,0
43273.jpg,4.2,0.42,9.95,0,0.12,0.15,0,0.03,39.66,13.27,27.27,0.11,0.01,4.75,0,0,0,0,0.06
43274.jpg,4.2,0.42,9.95,0,0.12,0.15,0,0.03,39.66,13.27,27.27,0.11,0.01,4.75,0,0,0,0,0.06
43275.jpg,16.21,0.45,12.25,0.13,0,0.35,0.01,0.08,11.22,8.3,46.95,0.01,0,3.92,0,0,0,0.12,0
43276.jpg,14.8,0.06,12.97,0.24,0.01,0.16,0.01,0,10.29,9.54,46.7,0,0,5.05,0,0,0,0.18,0
43277.jpg,11.01,0.27,17.16,1.14,0.22,0.29,0,0,6.54,10.07,45.57,0.02,0.02,6.69,0,0,0,0.44,0.56
43278.jpg,18.75,0.28,13.7,0.73,0.03,0.14,0,0.01,6.88,5.09,47.55,0,0,6.76,0,0,0,0.08,0
43279.jpg,19.65,1.03,13.42,0.85,0.49,0.06,0,0,9.66,1.66,46.44,0,0,6.61,0,0,0,0.14,0
4327.jpg,7.96,4.81,17.79,3.34,0.43,0.35,0,0.04,4.66,3.8,45.77,0.88,0,7.8,0.18,0,0,0.47,1.73
43280.jpg,16.78,2.56,13.29,0.72,0.42,0.16,0,0,9.87,2.76,47.48,0.03,0,5.74,0,0,0,0.16,0.02
43281.jpg,11.01,0.27,17.16,1.14,0.22,0.29,0,0,6.54,10.07,45.57,0.02,0.02,6.69,0,0,0,0.44,0.56
43282.jpg,16.63,2.97,10.81,0.05,0.88,0.23,0,0.03,11.68,3.83,48.93,0.03,0,3.81,0,0,0,0.12,0
43283.jpg,16.55,0.48,12.26,0.65,0.02,0.12,0,0,10.91,6.93,46.69,0,0,5.33,0,0,0,0.07,0
43284.jpg,16.21,0.45,12.25,0.13,0,0.35,0.01,0.08,11.22,8.3,46.95,0.01,0,3.92,0,0,0,0.12,0
43285.jpg,9.42,1,11.69,0.18,0.7,0.09,0,0.05,11.81,12.1,48.77,0.14,0,3.89,0,0,0,0.02,0.12
43286.jpg,6.23,2.93,5.65,0.06,0.47,0.06,0,0,20.14,13.19,47.3,0,0,3.93,0,0,0,0.03,0
43287.jpg,6.44,2.71,9.79,0,0.01,0.07,0,0,24.12,7.24,45.67,0.02,0,3.8,0,0,0,0,0.13
43288.jpg,18.36,0.15,8.51,0,0,0.15,0,0,13.43,5.44,47.91,0,0,5.92,0,0,0,0.12,0
43289.jpg,10.59,2.59,12.11,0.05,0.17,0.17,0,0,23.55,7.19,38.86,0,0,4.36,0,0,0,0.16,0.19
4328.jpg,25.51,2.04,18.59,0.18,1.53,1.05,0,0.23,0.38,0.12,45.84,0.61,0,3.43,0,0,0,0.37,0.11
43290.jpg,13.55,0.89,15.83,0.07,0.06,0.38,0,0,15.7,7.67,41.06,0.02,0.01,4.36,0,0,0,0.37,0.04
43291.jpg,14.57,0.98,5.76,0.05,0.04,0.38,0.03,0.09,18.43,8.92,47.39,0,0,3.34,0,0,0,0,0
43292.jpg,16.63,2.97,10.81,0.05,0.88,0.23,0,0.03,11.68,3.83,48.93,0.03,0,3.81,0,0,0,0.12,0
43293.jpg,15.04,2.56,10.86,0.14,2.3,0.11,0,0,20.96,3.38,42.2,0,0,2.47,0,0,0,0,0
43294.jpg,9.42,1,11.69,0.18,0.7,0.09,0,0.05,11.81,12.1,48.77,0.14,0,3.89,0,0,0,0.02,0.12
43295.jpg,7.26,1.92,6.17,1.91,2.8,0.08,0,0,31.14,6.88,39.2,0,0,2.56,0,0,0,0.03,0.05
43296.jpg,5.85,2.25,14.01,3.19,4.43,0.09,0,0,14.17,6.59,46.02,0,0,3.4,0,0,0,0,0
43297.jpg,9.42,1,11.69,0.18,0.7,0.09,0,0.05,11.81,12.1,48.77,0.14,0,3.89,0,0,0,0.02,0.12
43298.jpg,9.42,1,11.69,0.18,0.7,0.09,0,0.05,11.81,12.1,48.77,0.14,0,3.89,0,0,0,0.02,0.12
43299.jpg,18.75,0.28,13.7,0.73,0.03,0.14,0,0.01,6.88,5.09,47.55,0,0,6.76,0,0,0,0.08,0
4329.jpg,14.01,5.7,13.8,0.03,0.58,0.32,0,0.29,2.94,0.66,52.12,0.92,0,5.98,0.08,0,0,0.44,2.14
432.jpg,23.41,1.27,0,0,0,0.04,0,0,11.4,4.12,55.98,0.05,2.89,0.5,0,0,0,0.23,0.1
43300.jpg,10.66,3.07,25.23,0.27,0.04,0.15,0,0,7.96,7.87,41.65,0.01,0.02,2.81,0,0,0,0.26,0
43301.jpg,7.26,1.92,6.17,1.91,2.8,0.08,0,0,31.14,6.88,39.2,0,0,2.56,0,0,0,0.03,0.05
43302.jpg,13.54,0.88,19.59,0.02,0.88,0.24,0,0,14.34,8.27,38.97,0,0,3.2,0,0,0,0.04,0.02
43303.jpg,7.26,1.92,6.17,1.91,2.8,0.08,0,0,31.14,6.88,39.2,0,0,2.56,0,0,0,0.03,0.05
43304.jpg,15.04,2.56,10.86,0.14,2.3,0.11,0,0,20.96,3.38,42.2,0,0,2.47,0,0,0,0,0
43305.jpg,15.79,0.14,3.51,0,0.65,0.1,0,0,20.58,5.58,45.04,0,0,8.37,0.01,0,0,0.23,0.01
43306.jpg,19.95,0.25,6.61,0.24,0.08,0.28,0,0.01,18.4,3.14,46,0.01,0.06,4.68,0,0,0,0.27,0.01
43307.jpg,17,0.72,11.5,0.47,1.05,0.37,0,0.02,15.32,6.37,44.48,0,0,2.47,0,0,0,0.23,0.01
43308.jpg,17.61,2.43,10.27,0.69,1.07,0.32,0,0,16.46,3.83,44.49,0,0,2.6,0,0,0,0.2,0.02
43309.jpg,19.95,0.25,6.61,0.24,0.08,0.28,0,0.01,18.4,3.14,46,0.01,0.06,4.68,0,0,0,0.27,0.01
4330.jpg,10.84,6.41,9.38,0,0.29,0.27,0,0.32,1.47,0.75,52.98,2.02,0,12.77,0,0,0,0.34,2.15
43310.jpg,18.36,0.15,8.51,0,0,0.15,0,0,13.43,5.44,47.91,0,0,5.92,0,0,0,0.12,0
43311.jpg,15.98,0.21,5.49,0.03,0.86,0.04,0,0,23.71,5.62,44.08,0.02,0,3.75,0,0,0,0.21,0
43312.jpg,17,0.72,11.5,0.47,1.05,0.37,0,0.02,15.32,6.37,44.48,0,0,2.47,0,0,0,0.23,0.01
43313.jpg,13.54,0.88,19.59,0.02,0.88,0.24,0,0,14.34,8.27,38.97,0,0,3.2,0,0,0,0.04,0.02
43314.jpg,13.85,0.36,10.15,0.34,2.52,0.3,0,0.12,53.76,10.37,5.49,0,0.08,2.45,0,0,0,0.2,0
43315.jpg,15.52,0.82,9.38,0.06,0.44,0.27,0,0.05,20.7,7.2,41.46,0.01,0,4.05,0,0,0,0.04,0
43316.jpg,15.04,2.56,10.86,0.14,2.3,0.11,0,0,20.96,3.38,42.2,0,0,2.47,0,0,0,0,0
43317.jpg,20.5,0.42,8.48,0.11,0.02,0.39,0,0.16,28.5,5.06,33.35,0,0,2.91,0,0,0,0,0.1
43318.jpg,12.66,1.6,14.44,0.29,0.09,0.09,0,0,31.87,2.59,33.71,0.15,0,2.41,0,0,0,0.04,0.06
43319.jpg,8.04,0.26,14.45,0,0.01,0.08,0,0,27.6,5.31,32.75,0.48,0,11.02,0,0,0,0,0
4331.jpg,10.84,6.41,9.38,0,0.29,0.27,0,0.32,1.47,0.75,52.98,2.02,0,12.77,0,0,0,0.34,2.15
43320.jpg,16.19,1.24,12.12,0,0.02,0.11,0,0.05,22.41,3.1,37.82,0,0.66,5.59,0,0,0,0.4,0.28
43321.jpg,20.5,0.42,8.48,0.11,0.02,0.39,0,0.16,28.5,5.06,33.35,0,0,2.91,0,0,0,0,0.1
43322.jpg,13.63,0.15,9.42,0,0.26,0.23,0,0.03,34.76,4.62,28.88,0,0.01,8.03,0,0,0,0,0
43323.jpg,16.16,0.31,20.66,0,0.05,0.6,0,0.03,18.68,6.13,32.52,0.41,0.15,4.14,0,0,0,0.16,0.01
43324.jpg,7.54,1.44,18.89,0,0.57,0.01,0,0.02,22.43,2.87,32.2,0,0,14.03,0,0,0,0,0
43325.jpg,9.22,2.62,15.62,0,0,0.03,0,0,27.74,10.46,31.36,0.01,0.02,2.68,0,0,0,0.1,0.14
43326.jpg,7.35,2.46,14.74,0.13,0,0.09,0,0,23.74,4.81,37.07,0.2,0,8.73,0,0,0,0.55,0.12
43327.jpg,14.19,2.25,7.57,0.08,1.96,0.06,0,0.06,37.3,1.36,31.08,0.02,0,3.79,0,0,0,0.27,0
43328.jpg,16.19,1.24,12.12,0,0.02,0.11,0,0.05,22.41,3.1,37.82,0,0.66,5.59,0,0,0,0.4,0.28
43329.jpg,16.05,1.97,22.45,2.34,0.12,0.06,0,0,12.62,4.55,34.2,0,0,5.65,0,0,0,0,0
4332.jpg,13.71,1.39,17.38,0.19,1.08,0.51,0,0,1.5,0.82,48.02,0.23,0,14.43,0,0,0,0.02,0.71
43330.jpg,16.93,1.29,19.54,4.31,1.73,0.05,0,0,9.77,7.99,35.74,0,0,2.64,0,0,0,0,0.02
43331.jpg,12.36,0.11,21.9,3.2,0.36,0.28,0,0,11.33,13.83,33.89,0.01,0,2.72,0,0,0,0,0
43332.jpg,6.52,0.79,19.8,0.3,1.83,0.23,0,0,17.81,7.5,33.44,0,0,11.79,0,0,0,0,0.01
43333.jpg,11,0.57,28.88,0.29,0.04,0.37,0,0,14.9,8.15,30.07,0,0,5.73,0,0,0,0,0
43334.jpg,9.99,0.72,24.24,0.18,0.18,0.03,0,0,21.59,8.45,26.7,0.33,0,6.38,0,0,0,1.21,0
43335.jpg,9.53,0.48,9.99,0.14,0.04,0.49,0.01,0.01,47.54,3.7,21.26,0,0,6.82,0,0,0,0,0
43336.jpg,16.19,1.24,12.12,0,0.02,0.11,0,0.05,22.41,3.1,37.82,0,0.66,5.59,0,0,0,0.4,0.28
43337.jpg,21.3,1.39,1.26,4.16,12.36,0.07,0,0,5.63,1.45,51.93,0,0,0.45,0,0,0,0,0
43338.jpg,17.18,3.33,11.06,0,1.53,0.17,0,0,15.31,7.09,41.95,0,0,2.26,0,0,0,0.1,0.01
43339.jpg,13.35,3.91,9.21,0,0,0.06,0,0,33.21,7.87,28.8,0,0,3.38,0,0,0,0.18,0.03
4333.jpg,13.84,3.28,24.87,0.21,0.44,0.1,0,0.1,0.25,0.11,41.67,2.95,0,10.61,0,0,0,1.01,0.54
43340.jpg,14.97,1.36,10.69,0,0.1,0.17,0,0,19.73,8.73,39.31,0,0,4.83,0,0,0,0.12,0
43341.jpg,13.54,0.03,15.64,0,1.99,0.32,0,0.01,16.44,10.92,36.05,0,0,4.69,0,0,0,0.2,0.16
43342.jpg,17.18,3.33,11.06,0,1.53,0.17,0,0,15.31,7.09,41.95,0,0,2.26,0,0,0,0.1,0.01
43343.jpg,17.18,3.33,11.06,0,1.53,0.17,0,0,15.31,7.09,41.95,0,0,2.26,0,0,0,0.1,0.01
43344.jpg,11.86,0.09,7.2,1.25,1.48,0.1,0,0.01,17.26,13.11,42.56,0.22,0,4.51,0,0,0,0.32,0.03
43345.jpg,17.18,3.33,11.06,0,1.53,0.17,0,0,15.31,7.09,41.95,0,0,2.26,0,0,0,0.1,0.01
43346.jpg,7.61,0.39,8.55,0,0.31,0.14,0,0,46.42,9.02,20.61,0,0,6.73,0,0,0,0.19,0
43347.jpg,17.18,3.33,11.06,0,1.53,0.17,0,0,15.31,7.09,41.95,0,0,2.26,0,0,0,0.1,0.01
43348.jpg,25.02,1.84,7.06,0.23,1.62,0.55,0,0.02,8.62,0.45,51.48,0.23,0.13,1.82,0.14,0,0,0.54,0.24
43349.jpg,23.46,1.47,2.95,0.19,2.74,0.15,0,0,12.81,0.21,52.82,0.03,0.01,3.12,0,0,0,0.02,0.02
4334.jpg,20.8,0.16,26.05,0,0.53,0.02,0,0.02,0.44,0.08,40.11,0.04,0.02,10.46,0.04,0,0,0.38,0.83
43350.jpg,4.55,2.83,11.68,0,2.63,0.07,0,0.02,27.93,8.81,34.91,0.04,0,5.82,0,0,0,0.42,0.29
43351.jpg,4.55,2.83,11.68,0,2.63,0.07,0,0.02,27.93,8.81,34.91,0.04,0,5.82,0,0,0,0.42,0.29
43352.jpg,10.26,0.51,21.16,0,0.05,0.05,0,0.01,25.15,8.67,30.35,0,0,3.55,0,0,0,0.03,0.2
43353.jpg,13.86,0.5,19,0,0.04,0.2,0,0.03,18.69,9.37,33.87,0,0,4.02,0,0,0,0.31,0.11
43354.jpg,24.42,1.2,4.96,1.46,0.04,0.03,0,0,9.19,1.7,55.82,0.01,0,1.17,0,0,0,0,0
43355.jpg,18.98,2.32,10.41,1.33,0,0.52,0,0,13.85,0.17,49.79,0.04,0,2.58,0,0,0,0.01,0.01
43356.jpg,20.3,3.34,3.71,3.31,0.09,0.12,0,0.06,4.67,0.27,54.59,0,0.25,6.98,0,0,0,2.14,0.2
43357.jpg,25.82,1.62,2.29,0.61,1.79,0.07,0,0,10.12,0.19,53.93,0.02,0.18,3.03,0,0,0,0.33,0
43358.jpg,23.46,1.47,2.95,0.19,2.74,0.15,0,0,12.81,0.21,52.82,0.03,0.01,3.12,0,0,0,0.02,0.02
43359.jpg,25.02,1.84,7.06,0.23,1.62,0.55,0,0.02,8.62,0.45,51.48,0.23,0.13,1.82,0.14,0,0,0.54,0.24
4335.jpg,20.54,1.71,12.37,0.36,1.05,0.19,0,0.01,0.23,0,50.94,0.6,0.01,11.25,0.71,0,0,0.04,0
43360.jpg,21.3,1.39,1.26,4.16,12.36,0.07,0,0,5.63,1.45,51.93,0,0,0.45,0,0,0,0,0
43361.jpg,10.29,2.06,4.36,0.06,2.74,0.32,0.01,0.13,17.3,12.48,45.71,0,0,4.3,0,0,0,0.25,0
43362.jpg,6.2,0,5.68,0,2.45,0.22,0,0,19,20.09,43.51,0,0,2.85,0,0,0,0.01,0
43363.jpg,6.92,0.29,6.53,0,3.24,0.12,0,0,22.35,19.97,37.83,0,0,2.67,0,0,0,0.07,0
43364.jpg,2.96,0.12,6.32,0,4.5,0.1,0,0,23.9,22.54,36.05,0,0,3.47,0,0,0,0.05,0
43365.jpg,12.36,2.14,26.82,0.27,2.46,0.07,0,0,6.56,6.03,39.51,0.01,0,3.63,0,0,0,0.13,0
43366.jpg,14.18,2.17,24.12,0.57,0.4,0.09,0,0,7.28,5.48,41.2,0.01,0.06,4.27,0,0,0.02,0.14,0.02
43367.jpg,18.13,2.4,9.16,0.34,1.13,0.23,0,0.01,18.8,1.55,45.21,0.3,0,2.49,0,0,0,0.23,0.01
43368.jpg,14.18,2.17,24.12,0.57,0.4,0.09,0,0,7.28,5.48,41.2,0.01,0.06,4.27,0,0,0.02,0.14,0.02
43369.jpg,8.9,2.91,5.1,4.74,15.22,0.05,0.03,0,13.13,0.03,48.38,0.02,0,1.43,0,0,0,0.06,0
4336.jpg,21.58,1.46,13.66,0.07,1.12,0.03,0,0,0.45,0,51.83,0.25,0,9.46,0.05,0,0,0.05,0
43370.jpg,8.89,2.47,8.17,12.33,8.06,0.17,0,0,7.71,0.08,50.27,0,0,1.86,0,0,0,0.01,0
43371.jpg,8.96,3.29,1.96,0.21,15.15,0.02,0,0,17.86,1.01,50.33,0,0,1.19,0,0,0,0.02,0.01
43372.jpg,12.36,2.14,26.82,0.27,2.46,0.07,0,0,6.56,6.03,39.51,0.01,0,3.63,0,0,0,0.13,0
43373.jpg,9.56,2.53,12.58,5.03,10.37,0.13,0,0,14.72,0.29,43.8,0.02,0,0.98,0,0,0,0,0
43374.jpg,4.58,1.76,39.31,0.16,2.33,0.05,0,0.25,6.91,0.29,34.55,0.08,0.05,9.63,0,0,0,0.07,0
43375.jpg,14.68,1.09,23.93,0.18,1.21,0.02,0,0,7.29,5.93,40.36,0.03,0,4.61,0,0,0,0.68,0
43376.jpg,4.58,1.76,39.31,0.16,2.33,0.05,0,0.25,6.91,0.29,34.55,0.08,0.05,9.63,0,0,0,0.07,0
43377.jpg,14.86,1.85,14.88,2.35,7.78,0.18,0,0,13.47,1.04,40,0,0.05,3.28,0,0,0,0.18,0.06
43378.jpg,4.71,0.26,36.07,0,0.61,0.01,0,0,6.51,8.34,31.24,0.11,0,11.76,0,0,0,0,0.38
43379.jpg,14.68,1.09,23.93,0.18,1.21,0.02,0,0,7.29,5.93,40.36,0.03,0,4.61,0,0,0,0.68,0
4337.jpg,17.32,3.14,13.66,0.09,0.47,0.26,0,0.06,2.57,0.35,49.4,0.04,0,9.78,1.94,0,0,0.38,0.54
43380.jpg,17.16,1.14,12.51,0,0.24,0.16,0,0,20.09,4.61,40.06,0.01,0,3.85,0,0,0,0.16,0.01
43381.jpg,14.68,1.09,23.93,0.18,1.21,0.02,0,0,7.29,5.93,40.36,0.03,0,4.61,0,0,0,0.68,0
43382.jpg,12.3,0.6,9.94,0.58,9.29,0.03,0,0.04,19.84,4.76,39.39,0.03,0,3.09,0,0,0,0.11,0
43383.jpg,14.86,1.85,14.88,2.35,7.78,0.18,0,0,13.47,1.04,40,0,0.05,3.28,0,0,0,0.18,0.06
43384.jpg,9.56,2.53,12.58,5.03,10.37,0.13,0,0,14.72,0.29,43.8,0.02,0,0.98,0,0,0,0,0
43385.jpg,5.73,6.06,19.7,3.92,20.89,0.11,0,0,4.41,0,36.09,0,0,2.95,0,0,0,0.13,0
43386.jpg,10.75,2.22,20.11,1.84,10.85,0.1,0,0,8.33,3.42,40.44,0,0,1.93,0,0,0,0.01,0
43387.jpg,14.86,1.85,14.88,2.35,7.78,0.18,0,0,13.47,1.04,40,0,0.05,3.28,0,0,0,0.18,0.06
43388.jpg,9.96,3.23,15.47,10.35,8.85,0,0,0.01,1.76,0.45,48.13,0,0,1.77,0,0,0,0.02,0
43389.jpg,9.39,3.6,21.36,5.66,14.69,0.08,0,0,1.05,0,42.44,0,0,1.66,0,0,0,0.07,0
4338.jpg,21.23,0.97,13.06,0,0.37,0.25,0.01,0.22,0.32,0.46,50.22,2.01,0.3,6.03,3.35,1.08,0,0.01,0.13
43390.jpg,9.56,2.53,12.58,5.03,10.37,0.13,0,0,14.72,0.29,43.8,0.02,0,0.98,0,0,0,0,0
43391.jpg,9.56,2.53,12.58,5.03,10.37,0.13,0,0,14.72,0.29,43.8,0.02,0,0.98,0,0,0,0,0
43392.jpg,7.04,2.19,23.94,0.41,0.21,0.07,0,0,14.22,2.88,39.94,0.03,0,9.01,0,0,0,0.05,0
43393.jpg,10.62,2.95,25.02,0.01,0.48,0.08,0,0,17.14,2.18,36.05,0.01,0,5.36,0,0,0,0.1,0
43394.jpg,17.16,1.14,12.51,0,0.24,0.16,0,0,20.09,4.61,40.06,0.01,0,3.85,0,0,0,0.16,0.01
43395.jpg,12.3,0.6,9.94,0.58,9.29,0.03,0,0.04,19.84,4.76,39.39,0.03,0,3.09,0,0,0,0.11,0
43396.jpg,11.85,3.78,30.44,0,1.65,0.2,0,0,5.86,8.94,33.86,0.03,0,3.31,0,0,0,0.02,0.06
43397.jpg,17.16,1.14,12.51,0,0.24,0.16,0,0,20.09,4.61,40.06,0.01,0,3.85,0,0,0,0.16,0.01
43398.jpg,13.5,2.43,7.17,2.16,2.81,0.09,0,0,10.6,8.83,48.9,0,0,3.39,0,0,0,0.11,0.01
43399.jpg,8.77,0.83,27,0,0.32,0.13,0,0.01,17.45,4.31,37.29,0,0,3.73,0,0,0,0.16,0.01
4339.jpg,7.96,4.81,17.79,3.34,0.43,0.35,0,0.04,4.66,3.8,45.77,0.88,0,7.8,0.18,0,0,0.47,1.73
433.jpg,25.54,0.47,0,0,0.11,0.05,0,0.13,12.41,2.11,56.15,0.04,2.51,0.16,0,0,0,0.31,0.01
43400.jpg,10.17,2.16,31.45,0,0,0.13,0,0.02,14.55,3.53,35.17,0,0,2.67,0,0,0,0.16,0
43401.jpg,7.04,2.19,23.94,0.41,0.21,0.07,0,0,14.22,2.88,39.94,0.03,0,9.01,0,0,0,0.05,0
43402.jpg,7.04,2.19,23.94,0.41,0.21,0.07,0,0,14.22,2.88,39.94,0.03,0,9.01,0,0,0,0.05,0
43403.jpg,12.3,0.6,9.94,0.58,9.29,0.03,0,0.04,19.84,4.76,39.39,0.03,0,3.09,0,0,0,0.11,0
43404.jpg,13.39,2.23,3.5,1.55,9.46,0.15,0,0,22.78,2.86,41.71,0,0,2.24,0,0,0,0.12,0
43405.jpg,5.1,0.3,14.65,0.05,0.74,0.38,0,0.03,24.49,10.56,39.47,0,0,4.19,0,0,0,0,0.03
43406.jpg,5.44,1.33,25,0,0.96,0.22,0,0.01,18.31,7.08,37.09,0,0,4.57,0,0,0,0,0.01
43407.jpg,7.04,2.19,23.94,0.41,0.21,0.07,0,0,14.22,2.88,39.94,0.03,0,9.01,0,0,0,0.05,0
43408.jpg,8.9,2.91,5.1,4.74,15.22,0.05,0.03,0,13.13,0.03,48.38,0.02,0,1.43,0,0,0,0.06,0
43409.jpg,9.27,2.09,8.7,13.77,6.71,0.14,0.05,0.01,5.01,1.77,51.18,0,0,1.2,0,0,0,0.03,0.07
4340.jpg,10.84,6.41,9.38,0,0.29,0.27,0,0.32,1.47,0.75,52.98,2.02,0,12.77,0,0,0,0.34,2.15
43410.jpg,11.58,3.05,10.37,4.14,11.98,0.08,0.01,0.01,2.54,2.74,52.59,0,0,0.89,0,0,0,0.01,0
43411.jpg,9.96,3.23,15.47,10.35,8.85,0,0,0.01,1.76,0.45,48.13,0,0,1.77,0,0,0,0.02,0
43412.jpg,10.57,1.36,22.31,0.27,0.23,0.16,0,0.01,16.25,6.21,39.6,0,0,2.92,0,0,0,0.06,0.04
43413.jpg,13.5,2.43,7.17,2.16,2.81,0.09,0,0,10.6,8.83,48.9,0,0,3.39,0,0,0,0.11,0.01
43414.jpg,13.5,2.43,7.17,2.16,2.81,0.09,0,0,10.6,8.83,48.9,0,0,3.39,0,0,0,0.11,0.01
43415.jpg,18.13,2.4,9.16,0.34,1.13,0.23,0,0.01,18.8,1.55,45.21,0.3,0,2.49,0,0,0,0.23,0.01
43416.jpg,11.2,7.03,16.22,0,0.52,0.18,0,0,12.33,1.78,47.24,0,0,3.48,0,0,0,0.03,0
43417.jpg,7.72,2.34,27.98,0.07,0.26,0.06,0,0.01,16.05,3.07,38.52,0.01,0,3.87,0,0,0,0.04,0
43418.jpg,9.67,2.37,22.5,0.16,0.58,0.17,0,0,15.36,4.41,41.37,0,0,3.34,0,0,0,0.07,0
43419.jpg,10.57,1.36,22.31,0.27,0.23,0.16,0,0.01,16.25,6.21,39.6,0,0,2.92,0,0,0,0.06,0.04
4341.jpg,4.96,5.74,12.4,0,1.06,0.23,0,0.18,4.56,2.71,51.32,0.92,0,8.73,0.18,0.61,0,3.89,2.51
43420.jpg,18.13,2.4,9.16,0.34,1.13,0.23,0,0.01,18.8,1.55,45.21,0.3,0,2.49,0,0,0,0.23,0.01
43421.jpg,15.36,6.67,3.01,0.57,3.39,0.31,0,0.08,19.25,1.31,46.26,0.02,0,3.55,0,0,0,0.07,0.15
43422.jpg,30.44,0.29,3.71,0.27,1.55,0.3,0.03,0.04,6.43,0.37,54.04,0.01,0.05,1.4,0.06,0,0,1.01,0.01
43423.jpg,23.07,3.01,0.08,0.62,2.49,0.57,0,0,27.68,2.92,39,0,0,0.5,0,0,0,0.06,0.01
43424.jpg,22.41,3.63,0.2,0.24,1,0.42,0.01,0.02,33.71,0.07,37.24,0.01,0,1.04,0,0,0,0.01,0
